,channel_email,channel_mobile,channel_social,channel_web,difficulty,duration,least_pay,offer_completed,offer_id,offer_received,offer_type,offer_view,person,reward,time_completed,time_start,time_view,total,time_validity,amount
34619,1,1,1,1,7,168,4,1,2298d6c36e964ae4a3e7e9706d1fb8c2,1,discount,2.0,2fdcc7d377aa4afebdcbcc0fca5424fc,3,630.0,336,336.0,7.0,504.0,2.03
34724,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,2.0,1d8a7055b6fd48b49c47693770a2fdd1,10,510.0,336,438.0,7.0,504.0,12.62
34811,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,2.0,67b3dd9298174ec5bcbe56f30b31a34e,2,576.0,336,576.0,7.0,504.0,32.48
34904,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,f1feb0f84eb64f5a92cea6b0b90fbe72,5,684.0,336,342.0,7.0,456.0,11.17
35017,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,2.0,b18ede11af8c44cfa56289fd58f04573,5,684.0,336,384.0,7.0,504.0,5.99
35103,1,1,1,1,7,168,4,1,2298d6c36e964ae4a3e7e9706d1fb8c2,1,discount,2.0,72997ae4a938456ea6f2e3fcad1aea44,3,684.0,336,348.0,7.0,504.0,3.11
35111,1,1,1,1,7,168,4,1,2298d6c36e964ae4a3e7e9706d1fb8c2,1,discount,2.0,3a50b4edf0294d22b5a3400e349cb0a6,3,600.0,336,336.0,7.0,504.0,24.59
35188,1,1,1,1,7,168,4,1,2298d6c36e964ae4a3e7e9706d1fb8c2,1,discount,2.0,11b036bfa2cc4671bf7c338bf5be3784,3,552.0,336,336.0,7.0,504.0,9.03
35218,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,630877cab20f4a3dae2c9e01cb8e0880,5,612.0,336,348.0,7.0,456.0,5.31
35231,1,1,1,1,7,168,4,1,2298d6c36e964ae4a3e7e9706d1fb8c2,1,discount,2.0,a0a53c490bf249d9ae7cc0ad1b69e63f,3,666.0,336,336.0,7.0,504.0,4.32
35303,1,1,1,1,10,240,8,1,fafdcd668e3743c1bb461111dcafc2a4,1,discount,2.0,abb6cbb21f6d40c89a4c44b4569ef4e1,2,690.0,336,360.0,7.0,576.0,27.11
35373,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,8fcb91fc24334be398bfc8fca03223f5,5,624.0,336,450.0,7.0,456.0,15.33
35396,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,2.0,0cefab35004f4329971c5a91696932b4,10,564.0,336,378.0,7.0,504.0,69.31
35438,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,2.0,a295311c110841fab8833322d28f76c1,2,540.0,336,336.0,7.0,504.0,23.05
35449,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,2.0,0f1d40baf5fd438ea8d699a721467c1b,10,714.0,336,342.0,7.0,504.0,16.01
35467,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,2.0,893c68fb5b7d41bab5fe10f320857343,10,618.0,336,342.0,7.0,504.0,12.7
35478,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,41aee69895c341108f1e4d65a711f8b9,5,510.0,336,342.0,7.0,456.0,5.14
35549,1,1,1,1,10,120,10,1,4d5c57ea9a6940dd891ad53e9dbe8da0,1,bogo,2.0,325537b6384f433faa01da3fda84e1c1,10,570.0,336,342.0,7.0,456.0,23.76
35604,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,2.0,2d36cda33cb8495a9ce38c0dc53d64eb,2,552.0,336,390.0,7.0,504.0,14.35
35657,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,af5551545cec404bb32a91ebaa731790,5,636.0,336,588.0,7.0,456.0,33.25
35722,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,2.0,c29c5989f2dd444080daae5a0f6db71a,5,522.0,336,402.0,7.0,504.0,5.71
35799,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,2.0,17e5210da8624744beac53de7d9e94a0,2,552.0,336,378.0,7.0,504.0,25.04
35819,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,2.0,a23bb0212eac4e948223dfdd500c7822,5,618.0,336,378.0,7.0,576.0,15.91
35840,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,2.0,1ba42813a57b42acbb3f64ae93f9b4d8,5,558.0,336,510.0,7.0,504.0,7.52
35855,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,2.0,79e9755d1f764049b027dc209bd2a85d,5,618.0,336,462.0,7.0,576.0,13.45
35912,1,1,1,1,10,120,10,1,4d5c57ea9a6940dd891ad53e9dbe8da0,1,bogo,2.0,4bcd890290d446239306584a3eb0d3fb,10,678.0,336,336.0,7.0,456.0,11.88
36032,1,1,1,1,7,168,4,1,2298d6c36e964ae4a3e7e9706d1fb8c2,1,discount,2.0,6d7aa10b26f64ad9afd6a1dd233e0884,3,558.0,336,516.0,7.0,504.0,10.31
36356,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,2.0,e744b0bba57b4eca9247d37aa2bc932b,2,552.0,336,498.0,7.0,504.0,36.52
36604,1,1,1,1,10,120,10,1,4d5c57ea9a6940dd891ad53e9dbe8da0,1,bogo,2.0,529e725338614c8fb3f02d160651c2d9,10,600.0,336,354.0,7.0,456.0,14.52
36764,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,2.0,b2a0d079816c4fa5b3a6797d26fec93f,5,636.0,336,516.0,7.0,576.0,27.87
36972,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,2.0,49dbb5995ab543968648ffc5500c609c,2,666.0,336,678.0,7.0,504.0,5.43
37053,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,2.0,f7b94dcbd76348d9a2fcaf3395a7c7f0,5,624.0,336,588.0,7.0,504.0,6.96
37071,1,1,1,1,10,240,8,1,fafdcd668e3743c1bb461111dcafc2a4,1,discount,2.0,c0fc7692f8cf453ea3e8b843495df762,2,672.0,336,354.0,7.0,576.0,3.67
37184,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,2.0,d685d759e77b4795957052e318faf91d,2,510.0,336,348.0,7.0,504.0,13.18
37186,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,2.0,b9d7e4d189ef426d8d27a29a4df24363,2,702.0,336,594.0,7.0,504.0,3.44
37208,1,1,1,1,10,240,8,1,fafdcd668e3743c1bb461111dcafc2a4,1,discount,2.0,ab37a7049b4747e1840cfcc298aca0a4,2,648.0,336,534.0,7.0,576.0,0.75
37470,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,f1d00cd4318b4e32a45ef385b13703a9,5,606.0,336,624.0,7.0,456.0,7.58
37502,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,0eff8ea94ef445e09ce45cb22e5f09f8,5,606.0,336,384.0,7.0,456.0,13.7
37540,1,1,1,1,10,240,8,1,fafdcd668e3743c1bb461111dcafc2a4,1,discount,2.0,65e5f48999544aedada20102086918f7,2,636.0,336,372.0,7.0,576.0,1.12
37547,1,1,1,1,10,120,10,1,4d5c57ea9a6940dd891ad53e9dbe8da0,1,bogo,2.0,a138d7637a054c37800609decf35c5c6,10,678.0,336,360.0,7.0,456.0,23.62
37571,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,2.0,5815f91679c443cc9b18a980282b218d,2,588.0,336,552.0,7.0,504.0,2.95
37578,1,1,1,1,10,120,10,1,4d5c57ea9a6940dd891ad53e9dbe8da0,1,bogo,2.0,80914d5e89db497d9a9bfafaea38ce3a,10,618.0,336,372.0,7.0,456.0,10.1
37671,1,1,1,1,10,240,8,1,fafdcd668e3743c1bb461111dcafc2a4,1,discount,2.0,97b6a247534840ec9e7bba870f512d2e,2,708.0,336,336.0,7.0,576.0,7.03
37761,1,1,1,1,7,168,4,1,2298d6c36e964ae4a3e7e9706d1fb8c2,1,discount,2.0,a6f84f4e976f44508c358cc9aba6d2b3,3,714.0,336,336.0,7.0,504.0,6.49
37896,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,2.0,f2cff957aa144088b8d71dd9546cdd00,2,630.0,336,624.0,7.0,504.0,24.74
37975,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,2.0,379ef2e7156d4e339bc81b29e38548f6,5,588.0,336,594.0,7.0,504.0,15.81
38165,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,2.0,629fc02d56414d91bca360decdfa9288,5,666.0,408,462.0,7.0,648.0,21.36
38276,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,f8756fc0eea24e7ba3ccd846efc4d0d5,5,564.0,408,540.0,7.0,528.0,24.68
38540,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,2.0,db3eae5286d940d089eb5a72ea4d2be6,10,624.0,408,462.0,7.0,576.0,10.78
38597,1,1,1,1,10,120,10,1,4d5c57ea9a6940dd891ad53e9dbe8da0,1,bogo,2.0,7c8479d8241344f6a0c306621e191c75,10,582.0,408,438.0,7.0,528.0,462.4
38862,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,2.0,fd3505ed43464f8ca88b7b0fc19c94d1,5,702.0,408,678.0,7.0,576.0,8.57
38986,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,2.0,dc3c8a1742314e6981a2afdb83584dbf,2,588.0,408,558.0,7.0,576.0,15.18
39049,1,1,1,1,10,120,10,1,4d5c57ea9a6940dd891ad53e9dbe8da0,1,bogo,2.0,90e3006dafc4487aa3edadcaa8cc36de,10,666.0,408,414.0,7.0,528.0,16.4
39124,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,f7c9157f08384ff29f1d11e9388ed4c2,5,588.0,408,432.0,7.0,528.0,19.15
39179,1,1,1,1,10,120,10,1,4d5c57ea9a6940dd891ad53e9dbe8da0,1,bogo,2.0,a6937b83abe649b38e3c019e559345df,10,546.0,408,450.0,7.0,528.0,235.87
39470,1,1,1,1,10,240,8,1,fafdcd668e3743c1bb461111dcafc2a4,1,discount,2.0,a4ef66feebf34cbd961d2f557a13b4ec,2,672.0,408,456.0,7.0,648.0,8.27
39707,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,2.0,e5fec103d6ab473998b14851f448cbf5,2,696.0,408,576.0,7.0,576.0,3.95
39911,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,2.0,8078ce6ccca94976874e61cfbf6c06e7,2,636.0,408,408.0,7.0,576.0,16.28
40324,1,1,1,1,7,168,4,1,2298d6c36e964ae4a3e7e9706d1fb8c2,1,discount,2.0,136d774c59da4d0b9c8f88225e2b0be1,3,648.0,408,456.0,7.0,576.0,11.84
40640,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,2.0,a521e0047e994449acef4703628cff7c,5,606.0,408,516.0,7.0,576.0,14.33
40742,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,8920a6cf47f04be299c12ac6dc43b925,5,576.0,408,438.0,7.0,528.0,26.5
40757,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,54a637c5dd8b429d82815e71d3f4ac26,5,678.0,408,408.0,7.0,528.0,12.65
40774,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,2.0,1922e62c02ec4664979eaeb8653d6fc5,5,624.0,408,414.0,7.0,576.0,7.44
41051,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,2.0,33c0f47831494a07880bfa248b9c0680,10,636.0,408,492.0,7.0,576.0,18.61
41112,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,2.0,5b1b4f692c15495ba46d7ffcc692abe5,5,618.0,408,600.0,7.0,576.0,6.68
41259,1,1,1,1,10,120,10,1,4d5c57ea9a6940dd891ad53e9dbe8da0,1,bogo,2.0,ab63448d1c99418cb982cfad6ba151d9,10,594.0,408,414.0,7.0,528.0,12.47
41333,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,61c9306f27f9423d9630b95cf66c266d,5,678.0,408,474.0,7.0,528.0,5.62
41394,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,2.0,d95370555c8145d6a463b7d8a8adffee,5,654.0,408,528.0,7.0,648.0,9.8
42030,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,47b014746315472f8127c2031441506e,5,600.0,408,420.0,7.0,528.0,16.18
42043,1,1,1,1,10,120,10,1,4d5c57ea9a6940dd891ad53e9dbe8da0,1,bogo,2.0,03c0b69b3db24c70bba1622bc8dd8459,10,576.0,408,576.0,7.0,528.0,12.24
42200,1,1,1,1,10,240,8,1,fafdcd668e3743c1bb461111dcafc2a4,1,discount,2.0,1775c6a3acb04982b2c8c1d68c3da7d0,2,696.0,408,408.0,7.0,648.0,14.42
42225,1,1,1,1,10,240,8,1,fafdcd668e3743c1bb461111dcafc2a4,1,discount,2.0,aada49f7ba684e51a630dbf5d2a12b6c,2,660.0,408,408.0,7.0,648.0,4.58
42455,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,325a76dbd5de4f62b1230ea9659f26fa,5,642.0,408,528.0,7.0,528.0,19.51
42649,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,1b5ba45f9979429b8eb0454c46724a75,5,564.0,408,408.0,7.0,528.0,7.86
42859,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,2.0,876b4845bc1f425ca282fc6d3bdfaf85,5,630.0,408,426.0,7.0,576.0,20.77
42902,1,1,1,1,10,120,10,1,4d5c57ea9a6940dd891ad53e9dbe8da0,1,bogo,2.0,c754999ddfa645e3853debcad15e0748,10,600.0,408,444.0,7.0,528.0,66.69
42905,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,2.0,356436b5eac54cfe8541a9e5fedf4d21,5,690.0,408,528.0,7.0,576.0,20.5
42963,1,1,1,1,10,240,8,1,fafdcd668e3743c1bb461111dcafc2a4,1,discount,2.0,2096848bba8f49d98344be3fdc433798,2,678.0,408,408.0,7.0,648.0,3.76
42984,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,293c579998c6419883d2014a26c49415,5,618.0,408,426.0,7.0,528.0,24.99
43152,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,52bba0edb9fd44459b6a72c1a6d0752c,5,594.0,408,414.0,7.0,528.0,10.33
43243,1,1,1,1,10,120,10,1,4d5c57ea9a6940dd891ad53e9dbe8da0,1,bogo,2.0,eb259d07d0074f609a7da13e247982e2,10,594.0,408,426.0,7.0,528.0,16.02
43287,1,1,1,1,10,120,10,1,4d5c57ea9a6940dd891ad53e9dbe8da0,1,bogo,2.0,bfa68ce4e3c64aadb8f12d7786b4c3d9,10,648.0,408,456.0,7.0,528.0,10.28
43496,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,2.0,8d4554196c5b4a8e84ebfbbfe9d082b9,5,600.0,408,534.0,7.0,576.0,29.47
43584,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,e4193dd54abd45aa8254db2c26982cfc,5,600.0,408,432.0,7.0,528.0,5.88
43962,1,1,1,1,10,120,10,1,4d5c57ea9a6940dd891ad53e9dbe8da0,1,bogo,2.0,7905b7568f024849b27b7af94969d78a,10,534.0,408,414.0,7.0,528.0,12.62
44248,1,1,1,1,7,168,4,1,2298d6c36e964ae4a3e7e9706d1fb8c2,1,discount,2.0,9349734e54b34d6abda55a6456fc16f5,3,702.0,408,432.0,7.0,576.0,1.28
44382,1,1,1,1,10,120,10,1,4d5c57ea9a6940dd891ad53e9dbe8da0,1,bogo,2.0,684db2c7aa474355ab2cc55a7b5af3ce,10,576.0,408,414.0,7.0,528.0,10.51
44634,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,4be349f768874b9cbd3cf3c822f4443e,5,624.0,408,408.0,7.0,528.0,10.78
44813,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,133924ae2c774c84973a00d6b4687529,5,654.0,408,408.0,7.0,528.0,14.21
44890,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,2.0,fa17d9127d314ea993ccf3e355448cac,2,666.0,408,414.0,7.0,576.0,16.02
44896,1,1,1,1,7,168,4,1,2298d6c36e964ae4a3e7e9706d1fb8c2,1,discount,2.0,fb5bce7437f545ee92972d463917923e,3,612.0,408,414.0,7.0,576.0,9.27
44907,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,2.0,96ff10bb46a949eb8bc3960edce0cb2e,5,678.0,408,498.0,7.0,648.0,33.09
45133,1,1,1,1,10,240,8,1,fafdcd668e3743c1bb461111dcafc2a4,1,discount,2.0,553f27ac698849a9995b114817e85818,2,690.0,408,408.0,7.0,648.0,39.54
45348,1,1,1,1,10,120,10,1,4d5c57ea9a6940dd891ad53e9dbe8da0,1,bogo,2.0,ab4ab72319ca4f6b959a995c90f13660,10,606.0,408,408.0,7.0,528.0,18.51
45415,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,2.0,015ef929e016415098eeae8ce59da721,2,708.0,408,630.0,7.0,576.0,5.1
45488,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,8b3e8a3f563347e49c139b4469889c62,5,588.0,408,408.0,7.0,528.0,6.38
45592,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,2.0,a99615b11e91425facc125f0927055bc,10,636.0,408,450.0,7.0,576.0,17.24
45750,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,2.0,9725d40b36284fcfb54385e6b0dc8888,2,588.0,408,414.0,7.0,576.0,23.32
45923,1,1,1,1,10,120,10,1,4d5c57ea9a6940dd891ad53e9dbe8da0,1,bogo,2.0,a482640827114b1081c8c81fd1cd428b,10,630.0,408,438.0,7.0,528.0,24.2
45973,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,2.0,1072640954974f2a9b4aff013d6c827f,10,690.0,408,474.0,7.0,576.0,25.46
46045,1,1,1,1,10,120,10,1,4d5c57ea9a6940dd891ad53e9dbe8da0,1,bogo,2.0,2819204bee6744448230fc8e6d0d098e,10,582.0,408,420.0,7.0,528.0,10.29
46247,1,1,1,1,10,120,10,1,4d5c57ea9a6940dd891ad53e9dbe8da0,1,bogo,2.0,ae3a9b5338154f7d9fca6ebe61750b8f,10,648.0,408,408.0,7.0,528.0,18.82
46510,1,1,1,1,10,120,10,1,4d5c57ea9a6940dd891ad53e9dbe8da0,1,bogo,2.0,25a6c63aec2747b39c62a7a0565ed7b0,10,558.0,408,432.0,7.0,528.0,11.71
46524,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,2.0,c027b87d4f5c42b1b90551d12343b5ee,5,612.0,408,420.0,7.0,576.0,26.06
46611,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,2.0,ab1d3eaeba2f46ff8253951c26994cdb,5,588.0,408,468.0,7.0,576.0,6.4
46957,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,2.0,4a3579f62ba94e8eb1cc6657d51a5deb,2,600.0,408,582.0,7.0,576.0,30.76
46991,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,2.0,8e8349489783426e8207c2f4725beb96,5,606.0,408,420.0,7.0,576.0,12.96
47091,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,2.0,8f3dfac303b74df788dae87f1a3eb2f5,10,588.0,408,408.0,7.0,576.0,15.51
47100,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,2.0,c6f99c74d2a84deb9f021324d0e1a863,2,690.0,408,684.0,7.0,576.0,22.85
47204,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,bfc1e0be52a141b5a89f3410d5f9eb37,5,606.0,408,456.0,7.0,528.0,26.68
47261,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,2.0,2ac49dfdf85e40e38185b5e62744bd86,2,708.0,408,654.0,7.0,576.0,13.34
47455,1,1,1,1,7,168,4,1,2298d6c36e964ae4a3e7e9706d1fb8c2,1,discount,2.0,2da420b2fc494ad8b15dd1252b4731be,3,582.0,408,408.0,7.0,576.0,241.08
47564,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,2.0,e1fe3afc4d4d4f9d848f69ae429ed728,2,666.0,408,414.0,7.0,576.0,2.84
47821,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,2.0,074e7e5b342a4254ad649dc6aeb6fa04,5,600.0,408,444.0,7.0,576.0,9.34
47880,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,e068cefa9e104dff830da55b9b8e4ff7,5,552.0,408,504.0,7.0,528.0,5.99
47967,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,2.0,630877cab20f4a3dae2c9e01cb8e0880,5,612.0,408,498.0,7.0,576.0,5.31
47989,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,80d383309b50469e909b58162d610253,5,588.0,408,450.0,7.0,528.0,5.66
48229,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,8abeef412ed1475ca9ad7b0288ae8b1e,5,666.0,408,438.0,7.0,528.0,108.08
48338,1,1,0,1,5,168,5,1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,bogo,2.0,723eb3f991e946b9883e08aeb6d78fac,5,690.0,408,642.0,7.0,576.0,16.58
48466,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,afd07f7a88424108bb0a30f66920eadc,5,540.0,408,408.0,7.0,528.0,54.32
48522,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,2.0,b84ee50d915e40709e498538524be30d,2,702.0,408,414.0,7.0,576.0,21.82
48966,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,945732b37c504898bb60ffece180a420,5,612.0,408,420.0,7.0,528.0,31.64
49135,1,1,1,1,10,120,10,1,4d5c57ea9a6940dd891ad53e9dbe8da0,1,bogo,2.0,e8c52866c69f4a44bcb3a012d7cbbcf7,10,648.0,408,420.0,7.0,528.0,26.53
49295,1,1,1,1,10,240,8,1,fafdcd668e3743c1bb461111dcafc2a4,1,discount,2.0,0982f641668e470d9946a58b8c3ccb88,2,672.0,408,480.0,7.0,648.0,2.25
49557,1,1,1,1,10,240,8,1,fafdcd668e3743c1bb461111dcafc2a4,1,discount,2.0,9a016ced390440d9962499459afce371,2,672.0,408,414.0,7.0,648.0,13.56
49702,1,1,1,1,7,168,4,1,2298d6c36e964ae4a3e7e9706d1fb8c2,1,discount,2.0,50095794662343b7a642f27224a9fed4,3,618.0,408,414.0,7.0,576.0,12.1
49719,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,2.0,86ce672ce3264c8d9bf4bcf2411834e0,2,636.0,408,408.0,7.0,576.0,12.37
50190,1,1,1,1,10,120,10,1,4d5c57ea9a6940dd891ad53e9dbe8da0,1,bogo,2.0,682de3c9fe1a4356978e1b2be4521fdf,10,588.0,408,420.0,7.0,528.0,12.02
50194,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,8039db6f3c2e4b7787ec0aa5a14b68d3,5,618.0,408,444.0,7.0,528.0,9.14
50448,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,abc4359eb34e4e2ca2349da2ddf771b6,5,546.0,408,414.0,7.0,528.0,5.11
50465,1,0,0,1,20,240,15,1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,discount,2.0,cff228bfca314af0b81f421c7e33cce5,5,696.0,408,690.0,7.0,648.0,27.18
50467,1,1,1,1,10,240,8,1,fafdcd668e3743c1bb461111dcafc2a4,1,discount,2.0,a77fe54374624f0f8413ff1d2d8a3edd,2,660.0,408,444.0,7.0,648.0,29.88
50657,1,1,1,1,7,168,4,1,2298d6c36e964ae4a3e7e9706d1fb8c2,1,discount,2.0,209ace4ec61a4a32819f3f772a37a134,3,600.0,408,420.0,7.0,576.0,28.26
50739,1,1,1,0,10,168,10,1,ae264e3637204a6fb9bb56bc8210ddfd,1,bogo,2.0,4b02006a03994e368ec5e3ac0bcccfe1,10,582.0,408,528.0,7.0,576.0,28.14
51232,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,d3647ba4dc644f5a96e58007360589b4,5,648.0,504,582.0,7.0,624.0,6.42
51286,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,2.0,f0eafd499d9c42a991e89d34a0eec489,2,714.0,504,690.0,7.0,672.0,1.8399999999999999
51957,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,17056c2cfb384ba1aae130fe0044fe79,5,642.0,504,510.0,7.0,624.0,5.49
52695,1,1,1,1,5,120,5,1,f19421c1d4aa40978ebb69ca19b0e20d,1,bogo,2.0,37a60351fd89457d8ea4b19df2b0b75f,5,660.0,504,558.0,7.0,624.0,5.45
53166,1,1,0,1,10,168,8,1,2906b810c7d4411798c6938adc9daaa5,1,discount,2.0,0069a50874d846438e58acff5e594725,2,696.0,504,552.0,7.0,672.0,7.97
53433,1,1,1,1,10,120,10,1,4d5c57ea9a6940dd891ad53e9dbe8da0,1,bogo,2.0,7cd7d18183fb45d1b5845c30810863d1,10,678.0,504,516.0,7.0,624.0,10.99
